codice_tipologia,nome,macro_categoria,denominazione,[soggetto],[formato],formato,titolo,[titolo prodotto],nome2,[nome produttore],codice_licenza_app,codice_licenza_app2,denominazione2,[nome licenza],rilevanza,descrizione,codice_localizzazione,comune,provincia,regione,lat,lon
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Vaccinazioni,Vaccinazioni,Insiel mercato spa,Insiel mercato,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo aziendale per la gestione dell'attività vaccinale (esecuzione e registrazione delle vaccinazioni agli assistiti),7635,Varese,VA,Lombardia,45.8206,8.82506
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,VaccinazioniWeb,VaccinazioniWeb,Dedalus,Dedalus,1629,1629,? (NESSUNA???),Nessuna,11,Gestionale del Servizio Vaccinazioni,894,Breno,BS,Lombardia,45.957,10.3027
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,VaccinazioniWeb,VaccinazioniWeb,Dedalus,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo Aziendale per la gestione delle Vaccinazioni,894,Breno,BS,Lombardia,45.957,10.3027
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,VaccinazioniWEB,VaccinazioniWeb,Dedalus s.p.a.,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,2,"Programmazione, monitoraggio e gestione attività di vaccinazione (Obbligatorie, Facoltative e internazionali)",900,Brescia,BS,Lombardia,45.5412,10.2194
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Assistenza sanitaria territoriale,Assistenza sanitaria territoriale,Oracle,Oracle,Vaccinazioni WEB AVELCO,Vaccinazioni WEB AVELCO,Avelco,Avelco,1908,1908,Proprietaria,Proprietaria,1,gestione vaccinazioni-ciclo vaccinali,2043,Chieri,TO,Piemonte,45.0089,7.82756
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Vaccinazioni WEB AVELCO,Vaccinazioni WEB AVELCO,Avelco,Avelco,1908,1908,Proprietaria,Proprietaria,1,gestione vaccinazioni-ciclo vaccinali,687,Biella,BI,Piemonte,45.5629,8.05834
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,VAMWeb,VAMWeb,Selesta,Selesta,599,599,Free – Express,Free – Express,1,Gestione lettori badge e concentratore di timbrature,4046,Milano,MI,Lombardia,45.4655,9.18652
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Dbms sql server,Vantage,Vantage,Roche,Roche,1078,1078,Licenza d'uso,Licenza d'uso,1,applicativo per la gestione dei dati prodotti dalla linea istologica di Anatomia Patologica,2272,Como,CO,Lombardia,45.8081,9.08518
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Microsoft Sql Server 2000,Vechio Laboratorio Analisi/Quani,Vechio Laboratorio Analisi/Quani,Dedalus,Dedalus,1908,1908,Proprietaria,Proprietaria,1,Laboratorio di analisi,687,Biella,BI,Piemonte,45.5629,8.05834
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Altro: delibere e determine,Delibere e determine,Dbms,Dbms,Venere,Venere,Siscom spa,Siscom,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione atti delibere e determine,2596,Dronero,CN,Piemonte,44.4658,7.36567
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Sanità,Sanità,Access,Ms access,VERBENA,Verbena,Praezision LIFE,Praezision life,1078,1078,Licenza d'uso,Licenza d'uso,1,"modulo per gestire l’ufficio N.O.C., campionando le pratiche da controllare fino alla redazione del Verbale",3610,Lodi,LO,Lombardia,45.3138,9.50183
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Verbena,Verbena,Praezision-life,Praezision life,1810,1810,Praezision-life,Praezision-life,2,Gestione backoffice e statistiche relative ai ricoveri,2536,Desenzano Del Garda,BS,Lombardia,45.4715,10.5333
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Verbena,Verbena,Praezision life srl,Praezision life,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo gestionale a supporto dell’ufficio N.O.C. (Nucleo Operativo di Controllo). Campionatura delle pratiche da controllare (con requisiti di legge o estemporanei) fino alla redazione del Verbale.,7635,Varese,VA,Lombardia,45.8206,8.82506
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Access,Access,Verbena,Verbena,Praezision life srl,Praezision life,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo per la gestione delle ispezioni da parte dei NOC presso gli erogatori,3966,Melegnano,MI,Lombardia,45.3563,9.32146
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,Verbena/3M,Verbena/3M,Praezision Life S.r.l. / £M,Praezision life,1078,1078,Licenza d'uso,Licenza d'uso,1,Supporto alle attività dei NOC (Nucleo Operativo di Controllo) per la verifica delle SDO e relativi DRG,900,Brescia,BS,Lombardia,45.5412,10.2194
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,MySql,Dbms mysql,VETinWEB,VETinWEB,Invisiblefarm S.r.l.,Invisiblefarm,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione controlli e rendicontazioni area veterinaria,900,Brescia,BS,Lombardia,45.5412,10.2194
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Visite Fiscali,Visite fiscali,DSP srl,DSP,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo di gestione delle vistite fiscali (art. 5),3966,Melegnano,MI,Lombardia,45.3563,9.32146
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Visite fiscali,Visite fiscali,Engeenering,Engineering,1078,1078,Licenza d'uso,Licenza d'uso,3,gestione visite fiscali,3325,Imola,BO,Emilia Romagna,44.36,11.7124
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,VISITE FISCALI,Visite fiscali,Tekne,Tekne,1078,1078,Licenza d'uso,Licenza d'uso,1,gestione dell'iter per la richiesta/erogazione di visita fiscale,3610,Lodi,LO,Lombardia,45.3138,9.50183
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Access,Ms access,VisiteUP,VisiteUP,ASL Varese,ASL Varese,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo aziendale per la gestione delle visite e relativi esiti esami eseguiti dai medici Pediatri,7635,Varese,VA,Lombardia,45.8206,8.82506
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,VISORE,VISORE,Insiel mercato,Insiel mercato,1078,1078,Licenza d'uso,Licenza d'uso,2,Visualizza i referti contenuti nel repository,4074,Mirano,VE,Veneto,45.495,12.1159
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Visore Referti,Visore Referti,Insiel mercato,Insiel mercato,1078,1078,Licenza d'uso,Licenza d'uso,4,Visualizzazione e stampa referti da produzione O.E.,50,Adria,RO,Veneto,45.0555,12.056
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Sql server,VisualLims,VisualLims,InfoTeam,InfoTeam,1078,1078,Licenza d'uso,Licenza d'uso,1,"SW gestionale a supporto dell'attività dei Laboratorio Chimico e del Laboratorio medico, dello storico delle analisi e l'assolvimento dei debiti informativi periodici",7635,Varese,VA,Lombardia,45.8206,8.82506
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Sicurezza,Sicurezza,WEB ORIENTED,WEB ORIENTED,VITTORIA RMS,VITTORIA RMS,SI&T Srl Unipersonale,SI&T,1078,1078,Licenza d'uso,Licenza d'uso,1,software gestione adempimenti sicurezza e benessere sul lavoro,4086,Modena,MO,Emilia Romagna,44.6488,10.9201
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,VMWARE VCENTER,VMWARE VCENTER,Vmware,Vmware,1078,1078,Licenza d'uso,Licenza d'uso,3,Gestione Vmware ESXi,1032,Cagliari,CA,Sardegna,39.2238,9.12166
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Comunicazioni,Comunicazioni,MySql,Mysql,Vtiger CRM,Vtiger CRM,Sviluppato con personale di presidio,Sviluppato con personale di presidio,1715,1715,Open source,Open source,1,Sistema di Trouble Ticketing delle richieste di assistenza sulle infrastrutture tecnologiche delle centrali,740,Bologna,BO,Emilia Romagna,44.4949,11.3426
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,VUE PACS,VUE PACS,Carestream spa,Carestream,1529,1529,Licenze d'uso,Licenza d'uso,1,Sistema di gestione immagini radiologiche e protocollo DICOM,3073,Genova,GE,Liguria,44.4057,8.94626
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,MySql,Dbms mysql,Wait List,Wait List,CED Azienda Ospedaliera Sant'Anna,CED Azienda Ospedaliera Sant'Anna,1628,1628,Nessuna,Nessuna,1,Gestione liste di attesa,2272,Como,CO,Lombardia,45.8081,9.08518
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WBS,WBS,Engineering,Engineering,1401,1401,Licenza d'uso utenti illimitati,Licenza d'uso utenti illimitati,1,Gestione amministrativa (definizione agende; fasce; monitoraggio tempi di attesa; incasso; elaborazione statistiche; rendicontazione e flussi); Gestione della Prestazioni; Gestione della prenotazione. URP,4046,Milano,MI,Lombardia,45.4655,9.18652
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,WCODI,WCODI,ASL2,ASL2,1866,1866,Proprietà,Proprietaria,1,Gestione Prenotazioni pasti,6653,Savona,SV,Liguria,44.2976,8.4645
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Web 1000,Web 1000,Agfa,Agfa,1628,1628,Nessuna,Nessuna,2,Interfaccia web per il reparto,7169,Terni,TR,Umbria,42.5636,12.6427
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Non noto (database in outsourcing),Non noto (database in outsourcing),Webcare,Webcare,Studio Farma,Studiofarma,385,385,Comodato,Comodato,1,Gestione ausili protesica minore,4046,Milano,MI,Lombardia,45.4655,9.18652
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Dbms MS SQL Server,WebCare,Webcare,Studiofarma srl,Studiofarma,1628,1628,Nessuna,Nessuna,1,"Applicativo fornito in outsourcing da StudioFarma per la gestione della Protesica Minore (Pannoloni, Diebetica, Celiachia,etc…)",3966,Melegnano,MI,Lombardia,45.3563,9.32146
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Sql server,WebCare,Webcare,Studiofarma srl,Studiofarma,1030,1030,Licenza data in uso all'ASL di Varese tramite convenzione con Federfarma Varese,Licenza data in uso all'ASL di Varese tramite convenzione con Federfarma Varese,1,"SW gestionale a supporto dell'attività dell'assistenza sanitaria integrativa on-line (Alimenti per nefropatici, Incontinenza a Raccolta, dispensazione latti speciali, prodotti per stomizzati, alimenti per Celiachia,…)",7635,Varese,VA,Lombardia,45.8206,8.82506
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Webcare,Webcare,Studiofarma Srl - Brescia,Studiofarma,1078,1078,Licenza d'uso,Licenza d'uso,1,"Gestione della protesica minore, diabetica e dietetica",2433,Cremona,CR,Lombardia,45.1332,10.0227
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WEB Inail,WEB Inail,Insiel mercato,Insiel mercato,1078,1078,Licenza d'uso,Licenza d'uso,9,Gestione Denunce di infortunio sul lavoro ed inoltro telematico dei relativi certificati,50,Adria,RO,Veneto,45.0555,12.056
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WEBREF,WebRef,DSP,DSP,283,283,Aziendale,Aziendale,1,Applicativo integrato di gestione referti e lettere di dimissione firmate digitalmente poi inviate a repository,4991,Pavia,PV,Lombardia,45.1847,9.15821
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WebRef,WebRef,DSP srl,DSP,1258,1258,Licenza d'uso illimitata e a tempo indeterminato,Licenza d'uso illimitata e a tempo indeterminato,1,Applicativo aziendale per la gestione delle visite in regime ambulatoriale. Regola e archivia la formazione di dati per la produzione di referti (destinati al RPY/EPR) e altri documenti (es. prescrizioni) archiviati sulla propria base dati di riferimento.,2433,Cremona,CR,Lombardia,45.1332,10.0227
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,DBMS sqlserver,WebSer,WebSer,Gruppo Informatico,Gruppo Informatico,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione dati dei trasporti sanitari,5245,Pisa,PI,Toscana,43.7228,10.4017
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Microsoft sql server,Web TV,Web TV,Città in internet,Città in internet,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione televisori sale d'attesa,5062,Perugia,PG,Umbria,43.1107,12.3908
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Webxview,Webxview,Licenza d'uso,Licenza d'uso,1859,1859,Prometeo Srl,Prometeo Srl,2,Ricerca e visualizzazione referti laboratorio,3073,Genova,GE,Liguria,44.4057,8.94626
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,WFARMA,WFARMA,ASL2,ASL2,1866,1866,Proprietà,Proprietaria,1,Gestione Ricette farmaceutiche interne,6653,Savona,SV,Liguria,44.2976,8.4645
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,WGARE,WGARE,ASL2,ASL2,1866,1866,Proprietà,Proprietaria,1,"Gestione Appalti, gare",6653,Savona,SV,Liguria,44.2976,8.4645
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Whospital,Whospital,Laserbiomed,Laserbiomed,1078,1078,Licenza d'uso,Licenza d'uso,3,Cartella clinica informatizzata per Hospice e Cure Palliative,2272,Como,CO,Lombardia,45.8081,9.08518
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Whospital,Whospital,Laserbiomed Srl,Laserbiomed,1078,1078,Licenza d'uso,Licenza d'uso,1,Presa in carico delle prestazioni ambulatorili da CUP e gestione referti.,6932,Sondrio,SO,Lombardia,46.1699,9.87877
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Dbms sql server,Whospital,Whospital,Laserbiomend,Laserbiomed,1078,1078,Licenza d'uso,Licenza d'uso,1,Cartella clinica informatizzata per Hospice e Cure Palliative,2272,Como,CO,Lombardia,45.8081,9.08518
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,Oracle,Dbms oracle,WHR,Whr,Dedalus,Dedalus,1628,1628,Nessuna,Nessuna,1,gestione personale,740,Bologna,BO,Emilia Romagna,44.4949,11.3426
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WHR,Whr,Dedalus,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicativo aziendale per la gestione delle risorse umane,2536,Desenzano Del Garda,BS,Lombardia,45.4715,10.5333
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,Oracle,Oracle,WHR,Whr,Dedalus,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,Stipendi/giuridico/rilevazione presenze,2474,Cuneo,CN,Piemonte,44.3845,7.54267
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WHR,Whr,Dedalus,Dedalus,1079,1079,Licenza d' uso,Licenza d'uso,1,"Applicativo aziendale per la gestioen del personale contrattualizzato. Registrazione dati anagrafici, ciclo di vita del personale dipendente.",7966,Vizzolo Predabissi,MI,Lombardia,45.3556,9.34758
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,WHR,Whr,Dedalus,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,suite gestionale Risorse umane - modulare integrata,5253,Pistoia,PT,Toscana,43.9303,10.9079
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,WHR,Whr,Dedalus,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione Stipendi e Personale,1454,Casale Monferrato,AL,Piemonte,45.1316,8.4505
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Amministrazione,Amministrazione,Oracle,Oracle,Whr,Whr,Dedalus S.p.A. - Firenze,Dedalus,1078,1078,Licenza d'uso,Licenza d'uso,1,Applicazione per la gestione delle risorse umane,2433,Cremona,CR,Lombardia,45.1332,10.0227
