codice_tipologia,provincia,regione,soggetto,formato,prodotto,produttore
L7,AL,Piemonte,Salute,Oracle,Spartito,Dedalus
L8,MI,Lombardia,Salute,Oracle,Spartito,Dedalus
L8,BG,Lombardia,Salute,Oracle,Spartito,Dedalus
L7,BZ,Trentino Alto Adige,Salute,Oracle,SP-EXPERT,ASTRUM
L34,TN,Trentino Alto Adige,Salute,Mysql,Spid.exe,Spid spa
L34,TN,Trentino Alto Adige,Salute,Microsoft SQL Server,Spid.exe,Spid spa
L7,MI,Lombardia,Salute,DBF FoxPro/Clipper,SportMed++,Giudice
L7,OR,Sardegna,Salute,Oracle,SPRESAL SISaR,Engineering
L7,CA,Sardegna,Salute,Oracle,SPRESAL SISaR,Engineering
L7,OG,Sardegna,Salute,Oracle,SPRESAL SISaR,Engineering
L7,MI,Lombardia,Salute,Mysql,SPSAL3,ASL Milano 2
L7,OT,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,OG,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L8,CA,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,SS,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,VS,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,CA,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,OR,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,CA,Sardegna,Salute,Oracle,SRC SISaR,Engineering
L7,CI,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,SS,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,OT,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,OG,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,OR,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,CA,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L7,VS,Sardegna,Salute,Oracle,SRWEB,Santer Reply
L8,TR,Umbria,Salute,Microsoft access,STI Cucina,STI
L34,VR,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
C7,TO,Piemonte,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,RO,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,IM,Liguria,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,PN,Friuli Venezia Giulia,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,IM,Liguria,Lavoro,Firebird,Stipendi,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,RE,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
C7,TO,Piemonte,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
C7,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Stipendi,Cba informatica
L34,BO,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,PR,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,RE,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Stipendi,Cba informatica
L34,VE,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,RA,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,RE,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,PR,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,MB,Lombardia,Lavoro,Firebird,Stipendi,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi,Cba informatica
L34,BO,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L34,FC,Emilia Romagna,Lavoro,Firebird,Stipendi,Cba informatica
L7,LO,Lombardia,Personale,Oracle,Stipendi,Info line S.r.l.
L34,VI,Veneto,Salute,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L34,VI,Veneto,Salute,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L34,VI,Veneto,Altro: paghe,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L34,VR,Veneto,Salute,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L34,PC,Emilia Romagna,Salute,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L34,TN,Trentino Alto Adige,Salute,Microsoft SQL Server,Stipendi del personale,24 ore software Spa
L8,BO,Emilia Romagna,Salute,Oracle,Stipendi/gestione personale,Dedalus
L8,BO,Emilia Romagna,Salute,Oracle,Stipendi/gestione personale,Dedalus
L34,VI,Veneto,Previdenza e assistenza,Firebird,Stipendi Web,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Stipendi Web,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Stipendi Web,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi Web,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Stipendi Web,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Stipendi Web,CBA Servizi Srl
L34,TV,Veneto,Lavoro,Firebird,STIPENDI WEB (all'interno del portale Personale Web),Cba informatica
L34,RA,Emilia Romagna,Lavoro,Firebird,STPENDI,Cba informatica
L7,VR,Veneto,Salute,Microsoft access,STPRilev,Applicazione Interna
L7,VA,Lombardia,Salute,Microsoft SQL Server,STR,24 ore software Spa
L8,CR,Lombardia,Salute,Oracle,STR,Lombardia informatica
L7,CR,Lombardia,Salute,Oracle,Stratega,DOLPHIN SRL - Bonate Sotto (BG)
L7,VE,Veneto,Salute,Microsoft SQL Server,Strumenti dialisi,EXALIS
L8,PR,Emilia Romagna,Infrastrutture,Microsoft SQL Server,STRVision,Innovare24 S.p.A.
L34,VE,Veneto,Salute,Microsoft SQL Server,StudioLab,CB Sistemi SRL
L7,RO,Veneto,Salute,Oracle,SUEM 118 - S CUS,Insiel mercato
L34,TN,Trentino Alto Adige,Salute,Microsoft squel,Suit bustermed,Spid spa
L34,TN,Trentino Alto Adige,Salute,Microsoft SQL Server,SUITE BUSTERMED,Spid spa
L34,VE,Veneto,Lavoro,Sql,Suite HR,Zucchetti spa
L34,RO,Veneto,Lavoro,Sql,Suite HR,Zucchetti spa
L34,BO,Emilia Romagna,Lavoro,Sql,Suite HR,Zucchetti spa
L34,PR,Emilia Romagna,Lavoro,Sql,Suite HR,Zucchetti spa
L8,BS,Lombardia,Salute,Microsoft SQL Server,Suite Omnicom,Omnicom
L7,CA,Sardegna,Salute,Microsoft SQL Server,Suitestensa,Ebit Aet
L8,PZ,Basilicata,Salute,Microsoft SQL Server,Suitestensa,Ebit Aet
L7,TR,Umbria,Salute,Microsoft SQL Server,Suitestensa,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo Cardio,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo CathLab,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo Radio,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo Radio,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo Screening Mammografico,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA modulo Screening Mammografico,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA PACS WEB,Esaote
L7,RO,Veneto,Salute,Microsoft SQL Server,SUITESTENSA PACS WEB,Esaote
L7,PI,Toscana,Salute,Oracle,SupMetis,Consorzio Metis
L34,VI,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,Svama,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,PD,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
C7,PD,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,TV,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM,Cba informatica
L34,PD,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM/FAR,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,SVAMA/SVM/FAR,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,SVAMA/SVM - SCHEDA NSIS,Cba informatica
L7,OT,Sardegna,Salute,Microsoft SQL Server,SW di Cartella Clinica,"CGM, Videopress, Dedalus, Mediatecnet, advmednet, e-Shark, Datagest"
L7,CA,Sardegna,Salute,Microsoft SQL Server,SW di Cartella Clinica,"CGM, Videopress, Dedalus, Mediatecnet, advmednet, e-Shark, Datagest"
L7,VS,Sardegna,Salute,Microsoft SQL Server,SW di Cartella Clinica,"CGM, Videopress, Dedalus, Mediatecnet, advmednet, e-Shark, Datagest"
L7,SS,Sardegna,Salute,Microsoft SQL Server,SW di Cartella Clinica,"CGM, Videopress, Dedalus, Mediatecnet, advmednet, e-Shark, Datagest"
L7,OG,Sardegna,Salute,Microsoft SQL Server,SW di Cartella Clinica,"CGM, Videopress, Dedalus, Mediatecnet, advmednet, e-Shark, Datagest"
L8,BG,Lombardia,Salute,Mysql,SWING-AMB,Dedalus
L8,BG,Lombardia,Salute,Mysql,SWING-REPA,Dedalus
L8,CO,Lombardia,Salute,Oracle,Synapse,Fjui
L7,TR,Umbria,Salute,Oracle,Synapse,Fuji
L8,VA,Lombardia,Salute,DICOM,Synapse,Fuji
L8,MI,Lombardia,Salute,Oracle,Synapse,FujiFilm
L8,BG,Lombardia,Salute,Oracle,Synapse - Gestione immagini,FujiFilm
L8,BG,Lombardia,Salute,Oracle,Synapse - Gestione immagini,FujiFilm
L8,BG,Lombardia,Salute,Oracle,Synapse - Gestione immagini,FujiFilm
L8,BG,Lombardia,Salute,Oracle,Synapse - Gestione immagini,FujiFilm
L8,BG,Lombardia,Salute,Oracle,Synapse - Gestione immagini,FujiFilm
L8,VA,Lombardia,Salute,Oracle,Syncromed,Fuji
L8,VA,Lombardia,Salute,Oracle,Syncromed,Fuji
L8,VA,Lombardia,Salute,Oracle,Syncromed,Fuji
L7,AO,Valle D'Aosta,Salute,Oracle,Syngo Imaging,Siemens
L7,CA,Sardegna,Salute,Oracle,SYSAID,Sysaid Technologies Ltd
L7,AQ,Abruzzo,Salute,Mysql,TaleteWeb,Equipe
L7,TE,Abruzzo,Salute,Mysql,TaleteWeb,Equipe S.r.l.
L7,BZ,Trentino Alto Adige,Salute,Oracle,Taonet,EDP
L7,BZ,Trentino Alto Adige,Salute,Oracle,Taonet,EDP
L8,CR,Lombardia,Salute,Oracle,Taonet,Edp progetti
L7,PG,Umbria,Salute,Oracle,Taonet,Roche
L7,TO,Piemonte,Salute,Oracle,Taonet,Roche s.p.a.
L7,VR,Veneto,Salute,Oracle,TD Sinergy,Siemens
L8,CZ,Calabria,Gestione documentale,Microsoft SQL Server,TD Sinergy,TECHNICDATA
L7,PG,Umbria,Salute,Oracle,TD SINERGY TD WEB,Siemens / Keyfor
C7,RM,Lazio,Altro: contabilità,Microsoft SQL Server,TeamGovernement,Gesinf
L34,VE,Veneto,Lavoro,Microsoft SQL Server,Teamweb,Selesta ingegneria
L8,BA,Puglia,Salute,Microsoft SQL Server,TECINFO,TECON S.RL.
L7,AO,Valle D'Aosta,Lavoro,Postgresql,Teleconsulto,Medas
L7,CR,Lombardia,Salute,Microsoft SQL Server,Tempi attesa web,Sistemaintranet.com Snc - Porto Mantovano (MN)
L34,VI,Veneto,Previdenza e assistenza,Firebird,Terapie,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,Terapie,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,Terapie,Cba informatica
L34,MB,Lombardia,Previdenza e assistenza,Firebird,Terapie,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,Terapie,Cba informatica
L8,CN,Piemonte,Rilevazione presenze,MSDE,Term Talk 3,Solari Udine
L7,VE,Veneto,Salute,Db2,Territorio,ULSS 13
L8,TR,Umbria,Salute,Microsoft SQL Server,Thema,Swisslog
C7,RM,Lazio,Altro:personale,Microsoft SQL Server,TimeWeb,Eltime
L34,TN,Trentino Alto Adige,Lavoro,Microsoft SQL Server,Time&work,Solari Udine
L8,CN,Piemonte,Rilevazione presenze,MSDE,Time & Work è l'applicativo; DBStart è il nome del Database,Solari Udine
L7,MI,Lombardia,Salute,Sql,Tirocini,ASL Milano
L7,TR,Umbria,Salute,Microsoft SQL Server,TMM,Mesis
L7,BI,Piemonte,Salute,Microsoft SQL Server,TMM,Mesis
L7,PI,Toscana,Salute,Microsoft SQL Server,TMM,Mesis
L7,PT,Toscana,Salute,Microsoft SQL Server,TMM PELLICANO,Mesis
L8,CO,Lombardia,Salute,Microsoft SQL Server,TMVue,Philips
L8,GE,Liguria,Salute,Oracle,TRACEMASTER,Philips
L8,AL,Piemonte,Salute,Cache,TrackCare,Csi
L8,MI,Lombardia,Salute,Cache,TrakCare,Intersystems
L7,AO,Valle D'Aosta,Salute,Cache,TrakCare,Intersystems
L8,MI,Lombardia,Salute,Cache,TrakCare,Intersystems
L7,AO,Valle D'Aosta,Salute,Cache,TrakCareLab,Intersystems corporation
L8,BG,Lombardia,Salute,Postgresql,Trapianti,HPG23
L7,AL,Piemonte,Salute,DB2 AS/400,Trasfusionale,Dedalus
L7,VE,Veneto,Comunicazioni,Oracle,Trasparenza,Dedagroup
L8,PR,Emilia Romagna,Salute,Mysql,Trauma Centre,CSAmed
L7,TN,Trentino Alto Adige,Salute,Oracle,TreC,Azienda provinciale Servizi Sanitari di Trento – Provincia Autonoma di Trento – Fondazione Bruno Kessler
L7,TN,Trentino Alto Adige,Salute,Oracle,TreC,Azienda provinciale Servizi Sanitari di Trento – Provincia Autonoma di Trento – Fondazione Bruno Kessler
L7,TN,Trentino Alto Adige,Salute,Oracle,TreC,Azienda provinciale Servizi Sanitari di Trento – Provincia Autonoma di Trento – Fondazione Bruno Kessler
L7,MI,Lombardia,Comunicazioni,Microsoft SQL Server,Triton Web Security,Websense Inc.
L7,BZ,Trentino Alto Adige,Salute,Oracle,TROUBLE TICKETING,IT SONIX
L7,BS,Lombardia,Salute,Oracle,TR /TRL,REGISTRO TUMORI DELLA LOMBARDIA
L34,IM,Liguria,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,IM,Liguria,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,RO,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Turni di lavoro,Microsoft SQL Server,Turni di lavoro,Cba informatica
L34,PR,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
C7,TO,Piemonte,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VE,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,FC,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
C7,TO,Piemonte,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,RE,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,RE,Emilia Romagna,Turni di lavoro,Microsoft SQL Server,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,MO,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,PN,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,BO,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VR,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,MB,Lombardia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,VI,Veneto,Turni di lavoro,Microsoft SQL Server,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,RE,Emilia Romagna,Turni di lavoro,Microsoft SQL Server,Turni di lavoro,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,BO,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Turni di lavoro,Cba informatica
L34,RE,Emilia Romagna,Lavoro,Firebird,Turni di lavoro,Cba informatica
L7,BO,Emilia Romagna,Salute,Oracle,Turni@rc Web Edition,Archimede
L7,PT,Toscana,Salute,DB2 AS/400,Uam,Dedalus
L7,CR,Lombardia,Amministrazione,Db2,Uam,Dedalus
L7,PD,Veneto,Salute,Db2/400,UGS,Dedalus
L7,PT,Toscana,Salute,DB2 AS/400,UGS CUP,Dedalus
L7,PD,Veneto,Salute,Db2/400,UGS-H0,Dedalus
L7,PD,Veneto,Salute,Db2/400,UGS-HP,Dedalus
L7,PD,Veneto,Salute,Db2/400,UGS-P2,Dedalus
L8,PR,Emilia Romagna,Salute,Mysql,UMACA - Log80,Log80
L7,BO,Emilia Romagna,Salute,Mysql,Uomo,Log80
L7,PT,Toscana,Salute,DB2 AS/400,UPE,Dedalus
L7,CR,Lombardia,Salute,Firebird,Urano,Gea di Fioretti Massimiliano SAS & C. Colle Romito (RM)
L8,CO,Lombardia,Salute,Mysql,UroGine 1.0 Patologie Pavimento Pelvico,CED Azienda Ospedaliera Sant'Anna
L7,PG,Umbria,Salute,Mysql,URP,Micra S.r.l.
L7,VA,Lombardia,Salute,Oracle,Vaccinazioni,Insiel mercato
L7,BS,Lombardia,Salute,Oracle,VaccinazioniWeb,Dedalus
L7,BS,Lombardia,Salute,Oracle,VaccinazioniWeb,Dedalus
L7,BS,Lombardia,Salute,Sql,VaccinazioniWeb,Dedalus
L7,TO,Piemonte,Assistenza sanitaria territoriale,Oracle,Vaccinazioni WEB AVELCO,Avelco
L7,BI,Piemonte,Salute,Oracle,Vaccinazioni WEB AVELCO,Avelco
L8,MI,Lombardia,Salute,Oracle,VAMWeb,Selesta
L8,CO,Lombardia,Salute,Microsoft SQL Server,Vantage,Roche
L7,BI,Piemonte,Salute,Microsoft SQL Server,Vechio Laboratorio Analisi/Quani,Dedalus
L8,CN,Piemonte,Altro: delibere e determine,Dbms,Venere,Siscom spa
L7,LO,Lombardia,Sanità,Microsoft access,Verbena,Praezision life
L8,BS,Lombardia,Salute,Oracle,Verbena,Praezision life
L7,VA,Lombardia,Salute,Oracle,Verbena,Praezision life
L7,MI,Lombardia,Salute,Microsoft access,Verbena,Praezision life
L7,BS,Lombardia,Salute,Sql,Verbena/3M,Praezision Life S.r.l. / £M
L7,BS,Lombardia,Salute,Mysql,VETinWEB,Invisiblefarm
L7,MI,Lombardia,Salute,Oracle,Visite fiscali,DSP srl
L7,BO,Emilia Romagna,Salute,Oracle,Visite fiscali,Engineering
