"codice_ipa","denominazione","codice_fiscale","mail","mail_pec","codice_tipologia","codice_localizzazione"
"istsc_toic86100v","ISTITUTO COMPRENSIVO - I.C. - LEINI'","92028720016","toic86100v@pec.istruzione.it",t,"L33",3512
"istsc_toic86200p","ISTITUTO COMPRENSIVO - I.C. - GRUGLIASCO 66 MARTIRI","95565960010","toic86200p@pec.istruzione.it",t,"L33",3271
"istsc_toic86700t","ISTITUTO COMPRENSIVO - I.C. GRUGLIASCO - DI NANNI","86010650017","toic86700t@pec.istruzione.it",t,"L33",3271
"istsc_toic86800n","ISTITUTO COMPRENSIVO - I.C. - COAZZE","86045820015","toic86800n@pec.istruzione.it",t,"L33",3113
"istsc_toic86900d","ISTITUTO COMPRENSIVO - I.C. - TRANA","86047610018","toic86900d@pec.istruzione.it",t,"L33",7339
"istsc_toic87000n","ISTITUTO COMPRENSIVO - I.C. - GIAVENO - F. GONIN","95579630013","toic87000n@pec.istruzione.it",t,"L33",3113
"istsc_toic87100d","ISTITUTO COMPRENSIVO - I.C. RIVOLI - MATTEOTTI","95598040012","toic87100d@pec.istruzione.it",t,"L33",5750
"istsc_toic873005","ISTITUTO COMPRENSIVO - I.C. - TORINO - P.GEMELLI","80094040013","toic873005@pec.istruzione.it",t,"L33",7251
"istsc_toic874001","ISTITUTO COMPRENSIVO - I.C. - VINOVO","94058050017","toic874001@pec.istruzione.it",t,"L33",7935
"istsc_toic87600l","ISTITUTO COMPRENSIVO - I.C. - TORINO - VIA RICASOLI","97718910017","toic87600l@pec.istruzione.it",t,"L33",7251
"istsc_toic87700c","Istituto Comprensivo Regio Parco","97718940014","toic87700c@pec.istruzione.it",t,"L33",7251
"istsc_toic878008","ISTITUTO COMPRENSIVO - I.C. - TORINO - UMBERTO SABA","80090760010","toic878008@pec.istruzione.it",t,"L33",7251
"istsc_toic88200x","ISTITUTO COMPRENSIVO - I.C. - TORINO - VIA SIDOLI","97733050013","toic88200x@pec.istruzione.it",t,"L33",7251
"istsc_toic88300q","ISTITUTO COMPRENSIVO - I.C. - TORINO - VIA PALMIERI","97733080010","toic88300q@pec.istruzione.it",t,"L33",7251
"istsc_toic88500b","Istituto Comprensivo Moncalieri - Santa Maria","94064340014","toic88500b@pec.istruzione.it",t,"L33",4145
"istsc_TOIC887003","ISTITUTO COMPRENSIVO - I.C. .MONCALIERI -NASI-","94064330015","TOIC887003@pec.istruzione.it",t,"L33",4145
"istsc_TOIC88900P","Istituto Comprensivo Borgo San Pietro","94064280012","TOIC88900P@pec.istruzione.it",t,"L33",4145
"istsc_toic89000v","ISTITUTO COMPRENSIVO - I.C. -  DRUENTO","97745300018","TOIC89000V@pec.istruzione.it",t,"L33",2597
"istsc_toic89300a","ISTITUTO COMPRENSIVO - IC. STRAMBINO -CAP.","84004350017","TOIC89300A@pec.istruzione.it",t,"L33",7049
"istsc_TOIC89600T","ISTITUTO COMPRENSIVO - IC.  BEINASCO - GRAMSCI","95611670019","TOIC89600T@pec.istruzione.it",t,"L33",586
"istsc_toic89700n","ISTITUTO COMPRENSIVO - I.C. PIANEZZA - VIA MANZONI","95616330015","toic89700n@pec.istruzione.it",t,"L33",5128
"istsc_toic899009","ISTITUTO COMPRENSIVO - I.C. BUSSOLENO-VIA D.C.PRINETTO","96034210011","toic899009@pec.istruzione.it",t,"L33",1006
"istsc_toic8aa00t","ISTITUTO COMPRENSIVO - I.C. IVREA I -","93042440011","toic8aa00t@pec.istruzione.it",t,"L33",3389
"istsc_toic8ab00n","ISTITUTO COMPRENSIVO - I.C. IVREA II","93042290010","toic8ab00n@pec.istruzione.it",t,"L33",3389
"istsc_toic8ad009","ISTITUTO COMPRENSIVO - I.C. PIOSSASCO II - VIA CUMIAN","95616350013","toic8ad009@pec.istruzione.it",t,"L33",5237
"istsc_toic8ae005","ISTITUTO COMPRENSIVO - I.C. PIOSSASCO I - VIA VOLVERA","95616390019","toic8ae005@pec.istruzione.it",t,"L33",5237
"istsc_toic8ag00r","ISTITUTO COMPRENSIVO - I.C. AVIGLIANA","95616040010","toic8ag00r@pec.istruzione.it",t,"L33",418
"istsc_toic8aj00t","ISTITUTO COMPRENSIVO - I.C. ORBASSANO II","95616320016","toic8aj00t@pec.istruzione.it",t,"L33",4744
"istsc_toic8ak00n","ISTITUTO COMPRENSIVO - I.C. CIRIE' I","92047270019","toic8ak00n@pec.istruzione.it",t,"L33",2114
"istsc_toic8al00d","ISTITUTO COMPRENSIVO - I.C. CIRIE' II","92047220014","toic8al00d@pec.istruzione.it",t,"L33",2114
"istsc_toic8am009","ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA III","94067020019","toic8am009@pec.istruzione.it",t,"L33",1383
"istsc_toic8ap00r","ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA II","94067040017","toic8ap00r@pec.istruzione.it",t,"L33",1383
"istsc_toic8aq00l","ISTITUTO COMPRENSIVO - I.C. CARIGNANO","94067050016","toic8aq00l@pec.istruzione.it",t,"L33",1370
"istsc_toic8ar00c","ISTITUTO COMPRENSIVO - I.C. - PAVONE CANAVESE","93042470018","toic8ar00c@pec.istruzione.it",t,"L33",4993
"istsc_tois00100b","ISTRUZIONE SECONDARIA SUPERIORE - IS L. DES AMBROIS","96024300012","tois00100b@pec.istruzione.it",t,"L33",4838
"istsc_tois003003","ISTRUZIONE SECONDARIA SUPERIORE - E. MAJORANA","80090800014","tois003003@pec.istruzione.it",t,"L33",7251
"istsc_tois00400v","ISTRUZIONE SECONDARIA SUPERIORE - A. MORO","85502120018","tois00400v@pec.istruzione.it",t,"L33",5738
"istsc_tois00600e","ISTRUZIONE SECONDARIA SUPERIORE - C. UBERTINI","84002100018","tois00600e@pec.istruzione.it",t,"L33",1098
"istsc_tois008006","ISTRUZIONE SECONDARIA SUPERIORE - BALDESSANO-ROCCATI","84509050013","tois008006@pec.istruzione.it",t,"L33",1383
"istsc_tois01400d","ISTRUZIONE SECONDARIA SUPERIORE - I. PORRO","94540190017","tois01400d@pec.istruzione.it",t,"L33",5223
"istsc_tois016005","Istruzione Secondaria Superiore Amaldi - Sraffa","95557430014","tois016005@pec.istruzione.it",t,"L33",4744
"istsc_tois017001","ISTRUZIONE SECONDARIA SUPERIORE - E. FERRARI","96006300014","tois017001@pec.istruzione.it",t,"L33",7083
"istsc_tois01900l","ISTRUZIONE SECONDARIA SUPERIORE - G. FERRARIS","97546510013","tois01900l@pec.istruzione.it",t,"L33",6830
"istsc_tois02100l","ISTRUZIONE SECONDARIA SUPERIORE - O. ROMERO","86011330015","tois02100l@pec.istruzione.it",t,"L33",5750
"istsc_tois02200c","ISTRUZIONE SECONDARIA SUPERIORE - E. VITTORINI","95565970019","tois02200c@pec.istruzione.it",t,"L33",3271
"istsc_tois023008","ISTRUZIONE SECONDARIA SUPERIORE - F. ALBERT","92028700018","tois023008@pec.istruzione.it",t,"L33",3457
"istsc_tois024004","ISTRUZIONE SECONDARIA SUPERIORE - G. CENA","93026410014","tois024004@pec.istruzione.it",t,"L33",3389
"istsc_tois02600q","ISTRUZIONE SECONDARIA SUPERIORE - IS 25 APRILE","83501820019","tois02600q@pec.istruzione.it",t,"L33",2477
"istsc_tois02700g","ISTRUZIONE SECONDARIA SUPERIORE - EUROPA UNITA","91002350014","tois02700g@pec.istruzione.it",t,"L33",2073
"istsc_tois02800b","ISTRUZIONE SECONDARIA SUPERIORE - B. VITTONE","82001690013","tois02800b@pec.istruzione.it",t,"L33",2043
"istsc_tois031007","ISTRUZIONE SECONDARIA SUPERIORE - 8 MARZO","97501960013","tois031007@pec.istruzione.it",t,"L33",6830
"istsc_tois032003","ISTRUZIONE SECONDARIA SUPERIORE - I.I.S.MAJORANA","84511990016","tois032003@pec.istruzione.it",t,"L33",4145
"istsc_tois03300v","ISTRUZIONE SECONDARIA SUPERIORE - NORBERTO BOBBIO","94047780013","tois03300v@pec.istruzione.it",t,"L33",1370
"istsc_tois03400p","ISTRUZIONE SECONDARIA SUPERIORE - M. CURIE","86009610014","tois03400p@pec.istruzione.it",t,"L33",3271
"istsc_tois03600a","ISTRUZIONE SECONDARIA SUPERIORE - ERASMO DA ROTTERDAM","94014520012","tois03600a@pec.istruzione.it",t,"L33",4588
"istsc_tois038002","ISTRUZIONE SECONDARIA SUPERIORE - M. BUNIVA","85007140016","tois038002@pec.istruzione.it",t,"L33",5223
"istsc_tois04100t","ISTRUZIONE SECONDARIA SUPERIORE - J.C. MAXWELL","94023830014","tois04100t@pec.istruzione.it",t,"L33",4588
"istsc_tois04200n","ISTRUZIONE SECONDARIA SUPERIORE - G. GIOLITTI","80098950019","tois04200n@pec.istruzione.it",t,"L33",7251
"istsc_tois04300d","ISTRUZIONE SECONDARIA SUPERIORE - P. LEVI","97507040018","tois04300d@pec.istruzione.it",t,"L33",7251
"istsc_tois044009","ISTRUZIONE SECONDARIA SUPERIORE - PREVER","85013340014","tois044009@pec.istruzione.it",t,"L33",5223
"istsc_TOIS04700R","ISTITUTO SUPERIORE - GALILEI - FERRARI","97745210019","TOIS04700R@pec.istruzione.it",t,"L33",7251
"istsc_tois04900c","I.I.S FERMI-GALILEI","92047280018","tois04900c@pec.istruzione.it",t,"L33",2114
"istsc_tois05100c","ISTITUTO SUPERIORE - A.AVOGADRO","97550230011","tois05100c@pec.istruzione.it",t,"L33",7251
"istsc_tois052008","ISTITUTO SUPERIORE - P. BOSELLI","80090240013","tois052008@pec.istruzione.it",t,"L33",7251
"istsc_tois053004","ISTITUTO SUPERIORE - V. BOSSO - A. MONTI","80091100018","tois053004@pec.istruzione.it",t,"L33",7251
"istsc_tois05400x","ISTITUTO SUPERIORE - I.I.S. C.I. GIULIO","80092050014","tois05400x@pec.istruzione.it",t,"L33",7251
"istsc_tois05700b","ISTITUTO SUPERIORE - B. PASCAL","86049000010","tois05700b@pec.istruzione.it",t,"L33",3113
"istsc_tois058007","ISTITUTO SUPERIORE - I.I.S. SANTORRE DI SANTAROSA","80093150011","tois058007@pec.istruzione.it",t,"L33",7251
"istsc_tois059003","ISTITUTO SUPERIORE - GIULIO NATTA","95587300013","tois059003@pec.istruzione.it",t,"L33",5750
"istsc_tois061003","ISTITUTO SUPERIORE - G. PEANO","80090680010","tois061003@pec.istruzione.it",t,"L33",7251
"istsc_tomm00900v","ISTITUTO SECONDARIO DI I GRADO - TORINO - CADUTI DI CEFALONIA","80092520016","tomm00900v@pec.istruzione.it",t,"L33",7251
"istsc_tomm073006","ISTITUTO SECONDARIO DI I GRADO - TORINO - VIAN","80092410010","tomm073006@pec.istruzione.it",t,"L33",7251
"istsc_tomm078009","ISTITUTO SECONDARIO DI I GRADO - TORINO - VIOTTI","80103890010","tomm078009@pec.istruzione.it",t,"L33",7251
"istsc_tomm12100a","ISTITUTO SECONDARIO DI I GRADO - CALUSO - GOZZANO","84004650010","tomm12100a@pec.istruzione.it",t,"L33",1098
"istsc_tomm173003","ISTITUTO SECONDARIO DI I GRADO - NICHELINO - MANZONI A.","84508950015","tomm173003@pec.istruzione.it",t,"L33",4588
"istsc_tomm18300n","ISTITUTO SECONDARIO DI I GRADO - PINEROLO - BRIGNONE","85009220014","tomm18300n@pec.istruzione.it",t,"L33",5223
"istsc_tomm19600q","ISTITUTO SECONDARIO DI I GRADO - S.M.S. PIERO GOBETTI","86010430014","tomm19600q@pec.istruzione.it",t,"L33",5750
"istsc_tomm228002","ISTITUTO SECONDARIO DI I GRADO - VOLPIANO - ALIGHIERI","85502460018","tomm228002@pec.istruzione.it",t,"L33",7982
"istsc_tomm248007","ISTITUTO SECONDARIO DI I GRADO - SETTIMO TORINESE - NICOLI","97570080016","tomm248007@pec.istruzione.it",t,"L33",6830
"istsc_tomm25400e","ISTITUTO SECONDARIO DI I GRADO - TORINO - FOSCOLO","97601990019","tomm25400e@pec.istruzione.it",t,"L33",7251
"istsc_tomm256006","ISTITUTO SECONDARIO DI I GRADO - TORINO - PIER GIORGIO FRASSATI","97601880012","tomm256006@pec.istruzione.it",t,"L33",7251
"istsc_tomm26100n","ISTITUTO SECONDARIO DI I GRADO - TORINO - PIERO CALAMANDREI","80095890010","tomm26100n@pec.istruzione.it",t,"L33",7251
"istsc_tomm265001","ISTITUTO SECONDARIO DI I GRADO - NICHELINO - VIA SANGONE","94043180010","tomm265001@pec.istruzione.it",t,"L33",4588
"istsc_tomm26800c","ISTITUTO SECONDARIO DI I GRADO - PINEROLO - LIDIA POET","94543890019","tomm26800c@pec.istruzione.it",t,"L33",5223
"istsc_tomm27600b","ISTITUTO SECONDARIO DI I GRADO - SETTIMO TORINESE - A. GRAMSCI","97601910017","tomm27600b@pec.istruzione.it",t,"L33",6830
"istsc_tomm286002","ISTITUTO SECONDARIO DI I GRADO - TORINO - DANTE ALIGHIERI","97558070013","tomm286002@pec.istruzione.it",t,"L33",7251
"istsc_tomm28900d","ISTITUTO SECONDARIO DI I GRADO - TORINO-C. ALVARO-A. MODIGLIANI","97602900017","tomm28900d@pec.istruzione.it",t,"L33",7251
"istsc_topc01000c","LICEO CLASSICO - LC C. CAVOUR","80092280017","topc01000c@pec.istruzione.it",t,"L33",7251
"istsc_topc020003","LICEO CLASSICO - LICEO CLASSICO STATALE 'CARLO BOTTA'","84004750018","topc020003@pec.istruzione.it",t,"L33",3389
"istsc_topc070004","LICEO CLASSICO - M. D'AZEGLIO","80090510019","topc070004@pec.istruzione.it",t,"L33",7251
"istsc_topc090009","LICEO CLASSICO - V. GIOBERTI","80093430017","topc090009@pec.istruzione.it",t,"L33",7251
"istsc_topc10000p","LICEO CLASSICO - LC V. ALFIERI","80091690018","topc10000p@pec.istruzione.it",t,"L33",7251
"istsc_tops01000g","LICEO SCIENTIFICO - A. GRAMSCI","84004690016","tops01000g@pec.istruzione.it",t,"L33",3389
"istsc_tops020006","LICEO SCIENTIFICO - A. VOLTA","80091160012","tops020006@pec.istruzione.it",t,"L33",7251
"istsc_tops070007","LICEO SCIENTIFICO - M. CURIE","85003860013","tops070007@pec.istruzione.it",t,"L33",5223
"istsc_tops10000t","LICEO SCIENTIFICO - CHARLES DARWIN","86009890012","tops10000t@pec.istruzione.it",t,"L33",5750
"istsc_tops190009","LICEO SCIENTIFICO - I. NEWTON","82506520012","tops190009@pec.istruzione.it",t,"L33",2073
"istsc_tops22000x","LICEO SCIENTIFICO - G. BRUNO","97537400018","tops22000x@pec.istruzione.it",t,"L33",7251
"istsc_tops30000g","LICEO SCIENTIFICO - JUVARRA CON ANNESSA SEZ. CLASSICA","97642200014","tops30000g@pec.istruzione.it",t,"L33",7669
"istsc_tops340002","LICEO SCIENTIFICO - LS P. GOBETTI","80093040014","tops340002@pec.istruzione.it",t,"L33",7251
"istsc_torc090001","ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI E TURISTICI - A. STEINER","97533580011","torc090001@pec.istruzione.it",t,"L33",7251
"istsc_torh010009","ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE - RH G. COLOMBATTO","80088920014","torh010009@pec.istruzione.it",t,"L33",7251
"istsc_tori04000l","ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO - D. BIRAGO","80091230013","tori04000l@pec.istruzione.it",t,"L33",7251
"istsc_tosd02000l","ISTITUTO D'ARTE - A. PASSONI","80091510018","tosd02000l@pec.istruzione.it",t,"L33",7251
"istsc_tosl01000c","LICEO ARTISTICO - LA PRIMO","97550580019","tosl01000c@pec.istruzione.it",t,"L33",7251
"istsc_tota010001","ISTITUTO TECNICO AGRARIO - G. DALMASSO","86009370015","tota010001@pec.istruzione.it",t,"L33",5128
"istsc_totd160009","ISTITUTO TECNICO COMMERCIALE - ROSA LUXEMBURG","80093250019","TOTD160009@pec.istruzione.it",t,"L33",7251
"istsc_totd310002","IST TECNICO COMMERCIALE - I.T.S.S.E. 'C.LEVI'","97758270017","totd310002@pec.istruzione.it",t,"L33",7251
"istsc_totf04000d","ISTITUTO TECNICO INDUSTRIALE - G.B.PININFARINA","94042850019","totf04000d@pec.istruzione.it",t,"L33",4145
"istsc_totf14000a","ISTITUTO TECNICO INDUSTRIALE - C. GRASSI","80092490012","totf14000a@pec.istruzione.it",t,"L33",7251
"istsc_totl02000c","ISTITUTO TECNICO PER GEOMETRI - G. GUARINI","80094760016","totl02000c@pec.istruzione.it",t,"L33",7251
"istsc_tovc01000q","CONVITTO NAZIONALE - UMBERTO I","80088620010","tovc01000q@pec.istruzione.it",t,"L33",7251
"istsc_tpee001007","DIREZIONE DIDATTICA - I CIRCOLO 'L. DA VINCI' TRAPANI","80004330819","tpee001007@pec.istruzione.it",t,"L33",7343
"istsc_tpee00300v","DIREZIONE DIDATTICA - III CIRC. 'U.DI SAVOIA' TRAPANI","80005880812","tpee00300v@pec.istruzione.it",t,"L33",7343
"istsc_tpee00400p","DIREZIONE DIDATTICA - CIRC. 'G.MARCONI' TRAPANI","80004490811","tpee00400p@pec.istruzione.it",t,"L33",7343
"istsc_tpee01200n","DIREZIONE DIDATTICA - CD SAN GIOVANNI BOSCO","80003340819","tpee01200n@pec.istruzione.it",t,"L33",139
"istsc_tpee03500a","DIREZIONE DIDATTICA - I CIRCOLO - G. PASCOLI - ERICE","80005860814","tpee03500a@pec.istruzione.it",t,"L33",2635
"istsc_tpee04600r","DIREZIONE DIDATTICA - II CIRCOLO - CAVOUR - MARSALA","82006560815","tpee04600r@pec.istruzione.it",t,"L33",3864
"istsc_tpee04800c","DIREZIONE DIDATTICA - IV CIRCOLO - SAPPUSI - MARSALA","82005210818","tpee04800c@pec.istruzione.it",t,"L33",3864
"istsc_tpee049008","DIREZIONE DIDATTICA - V CIRCOLO STRASATTI NUOVO","82005530819","tpee049008@pec.istruzione.it",t,"L33",3864
"istsc_tpee05000c","DIREZIONE DIDATTICA - VI CIRCOLO - SIRTORI - MARSALA","82006080814","tpee05000c@pec.istruzione.it",t,"L33",3864
"istsc_tpee05600b","DIREZIONE DIDATTICA - I CIRCOLO - D.AIELLO MAZARA V.","82004730816","tpee05600b@pec.istruzione.it",t,"L33",3936
"istsc_tpee058003","DIREZIONE DIDATTICA - III CIRCOLO B.BONSIGNORE MAZARA","82006260812","tpee058003@pec.istruzione.it",t,"L33",3936
"istsc_tpee05900v","DIREZIONE DIDATTICA - IV CIRCOLO - G.B. QUINCI MAZARA","82007130816","tpee05900v@pec.istruzione.it",t,"L33",3936
"istsc_tpic80500c","ISTITUTO COMPRENSIVO - 'ANTONINO RALLO'","80004810810","tpic80500c@pec.istruzione.it",t,"L33",2711
"istsc_tpic806008","ISTITUTO COMPRENSIVO - 'G.NOSENGO' PETROSINO","82005850811","tpic806008@pec.istruzione.it",t,"L33",5099
"istsc_tpic807004","ISTITUTO COMPRENSIVO - IC 'L.CAPUANA' S.NINFA","81002070811","tpic807004@pec.istruzione.it",t,"L33",6559
"istsc_tpic80900q","Istituto Comprensivo Lombardo Radice - E.Fermi Custonaci","80006340816","tpic80900q@pec.istruzione.it",t,"L33",2499
"istsc_tpic81000x","ISTITUTO COMPRENSIVO - 'N.NAVARRA' ALCAMO","80003900810","tpic81000x@pec.istruzione.it",t,"L33",139
"istsc_tpic81100q","Istituto Comprensivo Statale Maria Montessori","80004560811","tpic81100q@pec.istruzione.it",t,"L33",139
"istsc_tpic81200g","ISTITUTO COMPRENSIVO - 'P.M. ROCCA' ALCAMO","80004290815","tpic81200g@pec.istruzione.it",t,"L33",139
"istsc_tpic814007","ISTITUTO COMPRENSIVO - 'G.PITRE' C/MARE GOLFO","80005050812","tpic814007@pec.istruzione.it",t,"L33",1658
"istsc_tpic815003","ISTITUTO COMPRENSIVO - 'G.PARDO' C/VETRANO","81000310813","tpic815003@pec.istruzione.it",t,"L33",1765
"istsc_tpic81600v","ISTITUTO COMPRENSIVO - IC 'ALCIDE DE GASPERI'","82006360810","tpic81600v@pec.istruzione.it",t,"L33",3864
"istsc_tpic81700p","ISTITUTO COMPRENSIVO - 'M.NUCCIO' MARSALA","82004590814","tpic81700p@pec.istruzione.it",t,"L33",3864
"istsc_tpic81800e","Istituto Comprensivo Pirandello San Giovanni Bosco","81000910810","tpic81800e@pec.istruzione.it",t,"L33",1170
"istsc_tpic82000e","ISTITUTO COMPRENSIVO - 'S. PELLEGRINO'","82006310815","tpic82000e@pec.istruzione.it",t,"L33",3864
"istsc_tpic82100a","ISTITUTO COMPRENSIVO - LUIGI STURZO","82006240814","tpic82100a@pec.istruzione.it",t,"L33",3864
"istsc_tpic822006","ISTITUTO COMPRENSIVO - IC L. PIRANDELLO - MAZARA DEL V.","82006250813","tpic822006@pec.istruzione.it",t,"L33",3936
"istsc_tpic823002","ISTITUTO COMPRENSIVO - IC'BORSELLINO' MAZARA DEL VALLO","82004350813","tpic823002@pec.istruzione.it",t,"L33",3936
"istsc_tpic82400t","Istituto Comprensivo Statale L. Capuana Via Trieste 11","90010390814","tpic82400t@pec.istruzione.it",t,"L33",4961
"istsc_tpic82500n","L. Bassi - S. Catalano","93034170816","tpic82500n@pec.istruzione.it",t,"L33",7343
"istsc_tpic82600d","ISTITUTO COMPRENSIVO - COLLODI-STURZO TRAPANI","80006020814","tpic82600d@pec.istruzione.it",t,"L33",7343
"istsc_tpic828005","ISTITUTO COMPRENSIVO - I.C. 'GIOVANNI PAOLO II' SALEMI","90017530818","TPIC828005@pec.istruzione.it",t,"L33",6028
"istsc_tpic829001","ISTITUTO COMPRENSIVO - IC G. GARIBALDI","81000150813","tpic829001@pec.istruzione.it",t,"L33",6028
"istsc_tpic83200r","ISTITUTO COMPRENSIVO - 'GIOVANNI PAOLO II' MARSALA","91010430816","tpic83200r@pec.istruzione.it",t,"L33",3864
"istsc_tpic83300l","ISTITUTO COMPRENSIVO - IC 'G. XXIII' PACECO","80005560810","tpic83300l@pec.istruzione.it",t,"L33",4852
"istsc_tpic83400c","ISTITUTO COMPRENSIVO - 'BAGOLINO' ALCAMO","80004280816","tpic83400c@pec.istruzione.it",t,"L33",139
"istsc_tpic835008","ISTITUTO COMPRENSIVO - ' G.PAGOTO ' ERICE","80008220818","tpic835008@pec.istruzione.it",t,"L33",2635
"istsc_tpic836004","ISTITUTO COMPRENSIVO - G.G.CIACCIO MONTALTO (TP)","80004160810","tpic836004@pec.istruzione.it",t,"L33",7343
"istsc_tpic83700x","ISTITUTO COMPRENSIVO - I. C. 'D.ALIGHIERI' VALDERICE","93066530812","tpic83700x@pec.istruzione.it",t,"L33",7533
"istsc_tpis00900x","ISTRUZIONE SECONDARIA SUPERIORE - 'GIUSEPPE FERRO' ALCAMO","80005060811","tpis00900x@pec.istruzione.it",t,"L33",139
"istsc_tpis01800p","ISTRUZIONE SECONDARIA SUPERIORE - 'L.DA VINCI' TRAPANI","80004460814","tpis01800p@pec.istruzione.it",t,"L33",7343
"istsc_tpis02200a","ISTITUTO SUPERIORE - ITC LEONARDO SCIASCIA","93066580817","tpis02200a@pec.istruzione.it",t,"L33",2635
"istsc_tpis024002","ISTITUTO SUPERIORE - 'G.P.BALLATORE' MAZARA DEL VALLO","91030860810","tpis024002@pec.istruzione.it",t,"L33",3936
"istsc_tpmm044004","ISTITUTO SECONDARIO DI I GRADO - S.M.S 'A.DE STEFANO' ERICE C.S.","80003700814","tpmm044004@pec.istruzione.it",t,"L33",2635
"istsc_tpmm06700r","ISTITUTO SECONDARIO DI I GRADO - S.M.S.'G.GRASSA' MAZARA VALLO","82005470818","tpmm06700r@pec.istruzione.it",t,"L33",3936
"istsc_tpmm07600g","ISTITUTO SECONDARIO DI I GRADO - S.M.S. 'D. ALIGHIERI'","93037180812","tpmm07600g@pec.istruzione.it",t,"L33",4938
"istsc_tppm03000q","ISTITUTO MAGISTRALE - ISTIT. STATALE PASCASINO EX MAGISTRALE","82004490817","tppm03000q@pec.istruzione.it",t,"L33",3864
"istsc_tppm050001","ISTITUTO MAGISTRALE - 'V.F.ALLMAYER' ALCAMO","80004920817","tppm050001@pec.istruzione.it",t,"L33",139
"istsc_tpps10000q","LICEO SCIENTIFICO - 'P.RUGGIERI MARSALA'","82006020810","tpps10000q@pec.istruzione.it",t,"L33",3864
"istsc_tprh02000t","ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE - I.P.S.S.A.R. I. E V. FLORIO ERICE","93005020818","tprh02000t@pec.istruzione.it",t,"L33",2635
"istsc_tptd02000x","ISTITUTO TECNICO COMMERCIALE - 'G.CARUSO' ALCAMO","80003680818","tptd02000x@pec.istruzione.it",t,"L33",139
"istsc_tpvc020008","Convitto - AUDIOFONOLESI - MARSALA","82007700816","tpvc020008@pec.istruzione.it",t,"L33",3864
"istsc_tree00100c","SCUOLA PRIMARIA - D.D. TERNI 'G.MAZZINI'","80004390557","tree00100c@pec.istruzione.it",t,"L33",7169
"istsc_tree00400x","DIREZIONE DIDATTICA - D.D. TERNI S.GIOVANNI","80003950559","tree00400x@pec.istruzione.it",t,"L33",7169
"istsc_tree00500q","Direzione Didattica 'A. Moro'","80004550556","tree00500q@pec.istruzione.it",t,"L33",7169
"istsc_tree009003","DIREZIONE DIDATTICA - D.D. TERNI 'DON MILANI'","80005620556","tree009003@pec.istruzione.it",t,"L33",7169
"istsc_tree01500a","DIREZIONE DIDATTICA - D.D. AMELIA 'J. ORSINI'","80003910553","tree01500a@pec.istruzione.it",t,"L33",215
"istsc_tree02200d","DIREZIONE DIDATTICA - D.D. NARNI SCALO","80004130557","tree02200d@pec.istruzione.it",t,"L33",4552
"istsc_tric803002","Istituto Comprensivo G. Fanciulli","91025670554","tric803002@pec.istruzione.it",t,"L33",353
"istsc_tric809001","ISTITUTO COMPRENSIVO - I.C. TERNI 'G.OBERDAN'","80005170552","tric809001@pec.istruzione.it",t,"L33",7169
